"trait","ID","Gene","No.case","No.contr","category","log_bf","mutation_rate","count_rate","high_background","true_z","true_rr"
"trait1","t1_GENE00015_v2","GENE00015",0,0,"C3",0,1.08724535176667e-06,1.08724535176667e-06,FALSE,0,1
"trait1","t1_GENE00015_v3","GENE00015",1,3,"C2",-1.67397643357167,0.000128120994880891,0.000128120994880891,FALSE,0,1
"trait1","t1_GENE00015_v4","GENE00015",0,0,"C1",0,2.09307974778492e-06,2.09307974778492e-06,FALSE,0,1
"trait1","t1_GENE00015_v5","GENE00015",0,0,"C1",0,1.45193775079954e-05,1.45193775079954e-05,FALSE,0,1
"trait1","t1_GENE00015_v6","GENE00015",0,0,"C2",0,1.70439075791491e-06,1.70439075791491e-06,FALSE,0,1
"trait1","t1_GENE00015_v7","GENE00015",0,0,"C1",0,5.75246920642419e-05,5.75246920642419e-05,FALSE,0,1
"trait1","t1_GENE00015_v8","GENE00015",0,0,"C1",0,1.4329214207911e-09,1.4329214207911e-09,FALSE,0,1
"trait1","t1_GENE00015_v9","GENE00015",0,0,"C2",0,6.0471190595804e-10,6.0471190595804e-10,FALSE,0,1
"trait1","t1_GENE00015_v10","GENE00015",0,0,"C2",0,0.000173746196137271,0.000173746196137271,FALSE,0,1
"trait1","t1_GENE00015_v11","GENE00015",0,0,"C2",0,7.47121673675722e-06,7.47121673675722e-06,FALSE,0,1
"trait1","t1_GENE00015_v12","GENE00015",0,0,"C2",0,3.19571239467669e-05,3.19571239467669e-05,FALSE,0,1
"trait1","t1_GENE00015_v13","GENE00015",0,0,"C1",0,4.34366151915488e-08,4.34366151915488e-08,FALSE,0,1
"trait1","t1_GENE00015_v14","GENE00015",0,1,"C2",-0.693147180559945,0.000130532472526231,0.000130532472526231,FALSE,0,1
"trait1","t1_GENE00015_v15","GENE00015",0,0,"C1",0,1.03270076856401e-06,1.03270076856401e-06,FALSE,0,1
"trait1","t1_GENE00016_v1","GENE00016",0,0,"C1",0,1.2901027256724e-05,1.2901027256724e-05,FALSE,0,1
"trait1","t1_GENE00016_v2","GENE00016",0,0,"C1",0,3.894873499275e-07,3.894873499275e-07,FALSE,0,1
"trait1","t1_GENE00016_v3","GENE00016",1,0,"C2",0.405465108108164,3.9036502729333e-05,3.9036502729333e-05,FALSE,0,1
"trait1","t1_GENE00016_v4","GENE00016",0,0,"C1",0,7.47603531921335e-06,3.73801765960667e-05,TRUE,0,1
"trait1","t1_GENE00016_v5","GENE00016",0,0,"C1",0,1.39588276777437e-05,1.39588276777437e-05,FALSE,0,1
"trait1","t1_GENE00016_v6","GENE00016",0,0,"C1",0,9.50424098851854e-05,9.50424098851854e-05,FALSE,0,1
"trait1","t1_GENE00016_v7","GENE00016",1,1,"C3",-0.587786664902119,0.000176869531366714,0.000176869531366714,FALSE,0,1
"trait1","t1_GENE00016_v8","GENE00016",4,4,"C2",-1.15072828980712,0.000858991473150764,0.000858991473150764,FALSE,0,1
"trait1","t1_GENE00016_v9","GENE00016",0,0,"C1",0,1.3709647535425e-07,1.3709647535425e-07,FALSE,0,1
"trait1","t1_GENE00016_v10","GENE00016",1,1,"C2",-0.287682072451781,9.09717205739327e-05,9.09717205739327e-05,FALSE,0,1
"trait1","t1_GENE00016_v11","GENE00016",10,8,"C2",-1.49052636339792,0.00164717886975689,0.00164717886975689,FALSE,0,1
"trait1","t1_GENE00016_v12","GENE00016",5,4,"C1",-0.745263181698959,0.000667812485458417,0.000667812485458417,FALSE,0,1
"trait1","t1_GENE00016_v13","GENE00016",6,7,"C3",-4.62533227808083,0.000666211450069311,0.000666211450069311,FALSE,0,1
"trait1","t1_GENE00016_v14","GENE00016",0,0,"C1",0,0.00027745581663406,0.00027745581663406,FALSE,0,1
"trait1","t1_GENE00016_v15","GENE00016",0,1,"C3",-1.09861228866811,3.49564125099356e-05,3.49564125099356e-05,FALSE,0,1
"trait1","t1_GENE00017_v1","GENE00017",6,3,"C3",-0.230883123408387,0.000479468162091165,0.000479468162091165,FALSE,0,1
"trait1","t1_GENE00017_v2","GENE00017",0,0,"C1",0,4.86706361079291e-05,4.86706361079291e-05,FALSE,0,1
"trait1","t1_GENE00017_v3","GENE00017",0,0,"C1",0,7.77080530036048e-05,7.77080530036048e-05,FALSE,0,1
"trait1","t1_GENE00017_v4","GENE00017",0,0,"C2",0,2.07084698944173e-06,2.07084698944173e-06,FALSE,0,1
"trait1","t1_GENE00017_v5","GENE00017",2,1,"C1",0.117783035656383,0.0002481574909608,0.0002481574909608,FALSE,0,1
"trait1","t1_GENE00017_v6","GENE00017",0,1,"C2",-0.693147180559945,7.4811810194009e-05,7.4811810194009e-05,FALSE,0,1
"trait1","t1_GENE00017_v7","GENE00017",7,6,"C2",-1.32062732660252,0.000765941016395616,0.000765941016395616,FALSE,0,1
"trait1","t1_GENE00017_v8","GENE00017",8,8,"C1",-2.30145657961425,0.000897982233354193,0.000897982233354193,FALSE,0,1
"trait1","t1_GENE00017_v9","GENE00017",0,0,"C1",0,2.89158595472133e-06,2.89158595472133e-06,FALSE,0,1
"trait1","t1_GENE00017_v10","GENE00017",0,1,"C1",-0.693147180559945,9.11497990569247e-05,9.11497990569247e-05,FALSE,0,1
"trait1","t1_GENE00017_v11","GENE00017",0,0,"C1",0,1.25007538343349e-07,1.25007538343349e-07,FALSE,0,1
"trait1","t1_GENE00017_v12","GENE00017",0,0,"C1",0,4.41128483323383e-08,4.41128483323383e-08,FALSE,0,1
"trait1","t1_GENE00017_v13","GENE00017",0,1,"C1",-0.693147180559945,3.20604127119485e-05,3.20604127119485e-05,FALSE,0,1
"trait1","t1_GENE00017_v14","GENE00017",0,0,"C2",0,7.90253243598396e-08,7.90253243598396e-08,FALSE,0,1
"trait1","t1_GENE00017_v15","GENE00017",1,0,"C1",0.405465108108164,0.000248715389299038,0.000248715389299038,FALSE,0,1
"trait1","t1_GENE00018_v1","GENE00018",1,1,"C1",-0.287682072451781,7.56047761751246e-05,7.56047761751246e-05,FALSE,0,1
"trait1","t1_GENE00018_v2","GENE00018",0,0,"C2",0,2.95491754513062e-05,2.95491754513062e-05,FALSE,0,1
"trait1","t1_GENE00018_v3","GENE00018",2,5,"C1",-2.6548056865834,0.000419281504132452,0.000419281504132452,FALSE,0,1
"trait1","t1_GENE00018_v4","GENE00018",0,0,"C2",0,6.01723732182179e-05,6.01723732182179e-05,FALSE,0,1
"trait1","t1_GENE00018_v5","GENE00018",2,0,"C2",0.810930216216329,0.000164694341580389,0.000164694341580389,FALSE,0,1
"trait1","t1_GENE00018_v6","GENE00018",0,0,"C1",0,3.21191911180403e-05,3.21191911180403e-05,FALSE,0,1
"trait1","t1_GENE00018_v7","GENE00018",0,0,"C2",0,5.96226233218222e-05,5.96226233218222e-05,FALSE,0,1
"trait1","t1_GENE00018_v8","GENE00018",1,0,"C1",0.405465108108164,0.000219195151144264,0.000219195151144264,FALSE,0,1
"trait1","t1_GENE00018_v9","GENE00018",2,0,"C2",0.810930216216329,3.42325445547913e-05,0.000171162722773956,TRUE,0,1
"trait1","t1_GENE00018_v10","GENE00018",2,4,"C2",-1.96165850602345,0.000420503780674153,0.000420503780674153,FALSE,0,1
"trait1","t1_GENE00018_v11","GENE00018",1,0,"C1",0.405465108108164,0.000157309111696754,0.000157309111696754,FALSE,0,1
"trait1","t1_GENE00018_v12","GENE00018",0,0,"C1",0,9.72147395459549e-05,9.72147395459549e-05,FALSE,0,1
"trait1","t1_GENE00018_v13","GENE00018",0,1,"C1",-0.693147180559945,0.000208680560613659,0.000208680560613659,FALSE,0,1
"trait1","t1_GENE00018_v14","GENE00018",0,0,"C1",0,0.000112606841465914,0.000112606841465914,FALSE,0,1
"trait1","t1_GENE00018_v15","GENE00018",2,1,"C2",0.117783035656383,0.000435243516799492,0.000435243516799492,FALSE,0,1
"trait1","t1_GENE00019_v1","GENE00019",0,2,"C2",-1.38629436111989,0.000196015084604493,0.000196015084604493,FALSE,0,1
"trait1","t1_GENE00019_v2","GENE00019",0,1,"C3",-1.09861228866811,0.000135274646883479,0.000135274646883479,FALSE,0,1
"trait1","t1_GENE00019_v3","GENE00019",0,0,"C2",0,3.25553005186305e-05,3.25553005186305e-05,FALSE,0,1
"trait1","t1_GENE00019_v4","GENE00019",6,2,"C2",1.0464962875291,0.000162021149578322,0.00081010574789161,TRUE,0,1
"trait1","t1_GENE00019_v5","GENE00019",0,0,"C1",0,3.24543129941538e-06,3.24543129941538e-06,FALSE,0,1
"trait1","t1_GENE00019_v6","GENE00019",2,0,"C2",0.810930216216329,0.000155644474883073,0.000155644474883073,FALSE,0,1
"trait1","t1_GENE00019_v7","GENE00019",2,2,"C3",-1.17557332980424,0.000126970515457451,0.000126970515457451,FALSE,0,1
"trait1","t1_GENE00019_v8","GENE00019",0,0,"C2",0,1.24132601801622e-07,1.24132601801622e-07,FALSE,0,1
"trait1","t1_GENE00019_v9","GENE00019",1,0,"C1",0.405465108108164,3.10225390294246e-05,3.10225390294246e-05,FALSE,0,1
"trait1","t1_GENE00019_v10","GENE00019",0,0,"C2",0,8.65870603881275e-07,8.65870603881275e-07,FALSE,0,1
"trait1","t1_GENE00019_v11","GENE00019",0,0,"C2",0,6.0920650214965e-09,6.0920650214965e-09,FALSE,0,1
"trait1","t1_GENE00019_v12","GENE00019",0,0,"C1",0,0.000115900256984263,0.000115900256984263,FALSE,0,1
"trait1","t1_GENE00019_v13","GENE00019",1,0,"C1",0.405465108108164,0.000370231104985081,0.000370231104985081,FALSE,0,1
"trait1","t1_GENE00019_v14","GENE00019",4,4,"C1",-1.15072828980712,0.000678635246673469,0.000678635246673469,FALSE,0,1
"trait1","t1_GENE00019_v15","GENE00019",10,4,"C1",1.28206235884186,0.000941187697996948,0.000941187697996948,FALSE,0,1
"trait1","t1_GENE00020_v1","GENE00020",0,3,"C1",-2.07944154167984,0.000545115625350221,0.000545115625350221,FALSE,0,1
"trait1","t1_GENE00020_v2","GENE00020",1,0,"C1",0.405465108108164,3.34426368889094e-05,3.34426368889094e-05,FALSE,0,1
"trait1","t1_GENE00020_v3","GENE00020",15,11,"C3",-4.42235081885935,0.00158771459897567,0.00158771459897567,FALSE,0,1
"trait1","t1_GENE00020_v4","GENE00020",0,0,"C1",0,1.14423097184679e-05,1.14423097184679e-05,FALSE,0,1
"trait1","t1_GENE00020_v5","GENE00020",4,2,"C3",-0.153922082272258,0.00059706030271254,0.00059706030271254,FALSE,0,1
"trait1","t1_GENE00020_v6","GENE00020",44,43,"C2",-11.9648640073184,0.00144156044647418,0.00720780223237089,TRUE,0,1
"trait1","t1_GENE00020_v7","GENE00020",2,3,"C1",-1.26851132546351,0.000487773442013419,0.000487773442013419,FALSE,0,1
"trait1","t1_GENE00020_v8","GENE00020",2,2,"C1",-0.575364144903562,0.000180632058384493,0.000180632058384493,FALSE,0,1
"trait1","t1_GENE00020_v9","GENE00020",0,0,"C2",0,2.37525486615874e-05,2.37525486615874e-05,FALSE,0,1
"trait1","t1_GENE00020_v10","GENE00020",0,0,"C2",0,5.89672334107665e-05,5.89672334107665e-05,FALSE,0,1
"trait1","t1_GENE00020_v11","GENE00020",1,0,"C1",0.405465108108164,5.94965049239463e-05,5.94965049239463e-05,FALSE,0,1
"trait1","t1_GENE00020_v12","GENE00020",0,3,"C2",-2.07944154167984,0.000224985755660482,0.000224985755660482,FALSE,0,1
"trait1","t1_GENE00020_v13","GENE00020",0,0,"C3",0,3.61119531614366e-06,3.61119531614366e-06,FALSE,0,1
"trait1","t1_GENE00020_v14","GENE00020",2,5,"C1",-2.6548056865834,0.000152358569179331,0.000152358569179331,FALSE,0,1
"trait1","t1_GENE00020_v15","GENE00020",0,3,"C1",-2.07944154167984,7.30612354273742e-05,7.30612354273742e-05,FALSE,0,1
"trait1","t1_GENE00021_v1","GENE00021",5,3,"C2",-0.052116001139014,0.0012596930087705,0.0012596930087705,FALSE,0,1
"trait1","t1_GENE00021_v2","GENE00021",0,0,"C2",0,0.000108368726799133,0.000108368726799133,FALSE,0,1
"trait1","t1_GENE00021_v3","GENE00021",0,0,"C2",0,2.4415946883245e-05,2.4415946883245e-05,FALSE,0,1
"trait1","t1_GENE00021_v4","GENE00021",0,0,"C2",0,0.000105857040208211,0.000105857040208211,FALSE,0,1
"trait1","t1_GENE00021_v5","GENE00021",0,0,"C3",0,4.54286359714109e-06,4.54286359714109e-06,FALSE,0,1
"trait1","t1_GENE00021_v6","GENE00021",2,2,"C1",-0.575364144903562,0.000256783030829202,0.000256783030829202,FALSE,0,1
"trait1","t1_GENE00021_v7","GENE00021",0,0,"C1",0,6.76028741813803e-07,6.76028741813803e-07,FALSE,0,1
"trait1","t1_GENE00021_v8","GENE00021",2,2,"C1",-0.575364144903562,0.000531049775078733,0.000531049775078733,FALSE,0,1
"trait1","t1_GENE00021_v9","GENE00021",0,0,"C1",0,4.40075487231058e-05,4.40075487231058e-05,FALSE,0,1
"trait1","t1_GENE00021_v10","GENE00021",0,0,"C1",0,4.54609824917988e-06,4.54609824917988e-06,FALSE,0,1
"trait1","t1_GENE00021_v11","GENE00021",8,8,"C2",-2.30145657961425,0.00100240191498285,0.00100240191498285,FALSE,0,1
"trait1","t1_GENE00021_v12","GENE00021",1,0,"C1",0.405465108108164,1.92817392422313e-05,1.92817392422313e-05,FALSE,0,1
"trait1","t1_GENE00021_v13","GENE00021",4,12,"C1",-6.69590573428669,0.00100817014977452,0.00100817014977452,FALSE,0,1
"trait1","t1_GENE00021_v14","GENE00021",0,0,"C1",0,4.03535878336306e-07,4.03535878336306e-07,FALSE,0,1
"trait1","t1_GENE00021_v15","GENE00021",1,0,"C2",0.405465108108164,0.000181577153370021,0.000181577153370021,FALSE,0,1
"trait1","t1_GENE00022_v1","GENE00022",0,0,"C1",0,1.64289369961835e-05,1.64289369961835e-05,FALSE,0,1
"trait1","t1_GENE00022_v2","GENE00022",0,0,"C1",0,2.23181829978518e-06,2.23181829978518e-06,FALSE,0,1
"trait1","t1_GENE00022_v3","GENE00022",2,0,"C2",0.810930216216329,2.69493534928418e-05,2.69493534928418e-05,FALSE,0,1
"trait1","t1_GENE00022_v4","GENE00022",0,0,"C1",0,1.01953068425057e-07,5.09765342125283e-07,TRUE,0,1
"trait1","t1_GENE00022_v5","GENE00022",0,0,"C1",0,0.000106896549434128,0.000106896549434128,FALSE,0,1
"trait1","t1_GENE00022_v6","GENE00022",1,0,"C1",0.405465108108164,6.09228928936776e-06,6.09228928936776e-06,FALSE,0,1
"trait1","t1_GENE00022_v7","GENE00022",0,0,"C1",0,5.85918821220405e-07,2.92959410610202e-06,TRUE,0,1
"trait1","t1_GENE00022_v8","GENE00022",0,0,"C2",0,5.46061642383502e-06,5.46061642383502e-06,FALSE,0,1
"trait1","t1_GENE00022_v9","GENE00022",4,2,"C2",0.235566071312767,0.00044737993078553,0.00044737993078553,FALSE,0,1
"trait1","t1_GENE00022_v10","GENE00022",1,1,"C1",-0.287682072451781,0.000119297029948831,0.000119297029948831,FALSE,0,1
"trait1","t1_GENE00022_v11","GENE00022",0,0,"C2",0,4.75946996285838e-05,4.75946996285838e-05,FALSE,0,1
"trait1","t1_GENE00022_v12","GENE00022",0,0,"C1",0,2.20707166213586e-06,2.20707166213586e-06,FALSE,0,1
"trait1","t1_GENE00022_v13","GENE00022",7,5,"C1",-0.627480146042576,0.000848131987198051,0.000848131987198051,FALSE,0,1
"trait1","t1_GENE00022_v14","GENE00022",0,0,"C1",0,7.01070999886746e-07,7.01070999886746e-07,FALSE,0,1
"trait1","t1_GENE00022_v15","GENE00022",0,0,"C1",0,4.79790770269455e-07,4.79790770269455e-07,FALSE,0,1
"trait1","t1_GENE00023_v1","GENE00023",1,0,"C1",0.405465108108164,5.40852413695173e-05,5.40852413695173e-05,FALSE,0,1
"trait1","t1_GENE00023_v2","GENE00023",0,0,"C1",0,1.02046957751734e-05,1.02046957751734e-05,FALSE,0,1
"trait1","t1_GENE00023_v3","GENE00023",0,0,"C1",0,3.61048849706495e-06,3.61048849706495e-06,FALSE,0,1
"trait1","t1_GENE00023_v4","GENE00023",0,3,"C2",-2.07944154167984,0.000304082786683694,0.000304082786683694,FALSE,0,1
"trait1","t1_GENE00023_v5","GENE00023",6,3,"C1",0.35334910696915,0.000960889429115122,0.000960889429115122,FALSE,0,1
"trait1","t1_GENE00023_v6","GENE00023",0,0,"C1",0,2.25577963210832e-05,2.25577963210832e-05,FALSE,0,1
"trait1","t1_GENE00023_v7","GENE00023",2,0,"C2",0.810930216216329,0.00012878345930714,0.00012878345930714,FALSE,0,1
"trait1","t1_GENE00023_v8","GENE00023",0,0,"C1",0,2.65864962610508e-05,2.65864962610508e-05,FALSE,0,1
"trait1","t1_GENE00023_v9","GENE00023",3,1,"C3",0.433864582629862,0.00036809628702517,0.00036809628702517,FALSE,0,1
"trait1","t1_GENE00023_v10","GENE00023",0,0,"C1",0,6.92913739130075e-06,6.92913739130075e-06,FALSE,0,1
"trait1","t1_GENE00023_v11","GENE00023",0,1,"C3",-1.09861228866811,0.000107735844052784,0.000107735844052784,FALSE,0,1
"trait1","t1_GENE00023_v12","GENE00023",1,1,"C1",-0.287682072451781,7.87277795160472e-05,7.87277795160472e-05,FALSE,0,1
"trait1","t1_GENE00023_v13","GENE00023",3,0,"C1",1.21639532432449,0.000189389996084079,0.000189389996084079,FALSE,0,1
"trait1","t1_GENE00023_v14","GENE00023",4,4,"C1",-1.15072828980712,0.00111559810561993,0.00111559810561993,FALSE,0,1
"trait1","t1_GENE00023_v15","GENE00023",0,0,"C1",0,5.34869763682277e-05,5.34869763682277e-05,FALSE,0,1
"trait1","t1_GENE00024_v1","GENE00024",0,0,"C1",0,8.52412708013522e-14,8.52412708013522e-14,FALSE,0,1
"trait1","t1_GENE00024_v2","GENE00024",0,0,"C1",0,0.000230697464058078,0.000230697464058078,FALSE,0,1
"trait1","t1_GENE00024_v3","GENE00024",0,0,"C1",0,7.01917442249626e-09,7.01917442249626e-09,FALSE,0,1
"trait1","t1_GENE00024_v4","GENE00024",0,1,"C1",-0.693147180559945,1.84637903705117e-05,1.84637903705117e-05,FALSE,0,1
"trait1","t1_GENE00024_v5","GENE00024",0,0,"C2",0,2.18239117906982e-05,2.18239117906982e-05,FALSE,0,1
"trait1","t1_GENE00024_v6","GENE00024",2,2,"C1",-0.575364144903562,0.000237939054399421,0.000237939054399421,FALSE,0,1
"trait1","t1_GENE00024_v7","GENE00024",0,0,"C1",0,4.88992118932429e-06,4.88992118932429e-06,FALSE,0,1
"trait1","t1_GENE00024_v8","GENE00024",1,0,"C1",0.405465108108164,1.39661077798906e-05,1.39661077798906e-05,FALSE,0,1
"trait1","t1_GENE00024_v9","GENE00024",0,0,"C1",0,3.7590168447929e-05,3.7590168447929e-05,FALSE,0,1
"trait1","t1_GENE00024_v10","GENE00024",0,0,"C2",0,1.54535647101254e-06,1.54535647101254e-06,FALSE,0,1
"trait1","t1_GENE00024_v11","GENE00024",2,1,"C1",0.117783035656383,0.000541337408588052,0.000541337408588052,FALSE,0,1
"trait1","t1_GENE00024_v12","GENE00024",0,0,"C1",0,9.2880760797423e-10,9.2880760797423e-10,FALSE,0,1
"trait1","t1_GENE00024_v13","GENE00024",1,4,"C1",-2.36712361413162,0.00030745267689669,0.00030745267689669,FALSE,0,1
"trait1","t1_GENE00024_v14","GENE00024",2,1,"C3",-0.0769610411361288,0.000143613374908284,0.000143613374908284,FALSE,0,1
"trait1","t1_GENE00024_v15","GENE00024",0,3,"C1",-2.07944154167984,0.000334658174028068,0.000334658174028068,FALSE,0,1
"trait1","t1_GENE00025_v1","GENE00025",0,0,"C3",0,2.75596624801463e-05,2.75596624801463e-05,FALSE,0,1
"trait1","t1_GENE00025_v2","GENE00025",1,1,"C2",-0.287682072451781,0.000108764055079342,0.000108764055079342,FALSE,0,1
"trait1","t1_GENE00025_v3","GENE00025",4,2,"C2",0.235566071312767,0.000179460707358368,0.000897303536791838,TRUE,0,1
"trait1","t1_GENE00025_v4","GENE00025",0,0,"C2",0,4.29006119247481e-06,4.29006119247481e-06,FALSE,0,1
"trait1","t1_GENE00025_v5","GENE00025",0,0,"C1",0,4.46928881150996e-05,4.46928881150996e-05,FALSE,0,1
"trait1","t1_GENE00025_v6","GENE00025",0,0,"C2",0,7.85264917517695e-08,7.85264917517695e-08,FALSE,0,1
"trait1","t1_GENE00025_v7","GENE00025",0,5,"C2",-3.46573590279973,0.000472227729644628,0.000472227729644628,FALSE,0,1
"trait1","t1_GENE00025_v8","GENE00025",0,0,"C1",0,3.75306516357057e-07,3.75306516357057e-07,FALSE,0,1
"trait1","t1_GENE00025_v9","GENE00025",0,1,"C1",-0.693147180559945,0.000115807168163701,0.000115807168163701,FALSE,0,1
"trait1","t1_GENE00025_v10","GENE00025",4,6,"C2",-2.53702265092701,0.000376622282640319,0.000376622282640319,FALSE,0,1
"trait1","t1_GENE00025_v11","GENE00025",0,0,"C2",0,0.000270375904489556,0.000270375904489556,FALSE,0,1
"trait1","t1_GENE00025_v12","GENE00025",0,0,"C2",0,5.23446508128014e-05,5.23446508128014e-05,FALSE,0,1
"trait1","t1_GENE00025_v13","GENE00025",9,5,"C3",-0.895630829446632,0.00107361897386624,0.00107361897386624,FALSE,0,1
"trait1","t1_GENE00025_v14","GENE00025",0,0,"C1",0,1.2580369536109e-05,1.2580369536109e-05,FALSE,0,1
"trait1","t1_GENE00025_v15","GENE00025",1,0,"C2",0.405465108108164,2.39342566979069e-05,2.39342566979069e-05,FALSE,0,1
"trait1","t1_GENE00026_v1","GENE00026",3,2,"C1",-0.169899036795398,0.000575910018598239,0.000575910018598239,FALSE,0,1
"trait1","t1_GENE00026_v2","GENE00026",0,0,"C2",0,2.22796439285281e-05,2.22796439285281e-05,FALSE,0,1
"trait1","t1_GENE00026_v3","GENE00026",0,0,"C1",0,7.13453497802379e-06,7.13453497802379e-06,FALSE,0,1
"trait1","t1_GENE00026_v4","GENE00026",5,3,"C2",-0.052116001139014,0.000536049014784049,0.000536049014784049,FALSE,0,1
"trait1","t1_GENE00026_v5","GENE00026",0,0,"C1",0,1.85235559346405e-05,1.85235559346405e-05,FALSE,0,1
"trait1","t1_GENE00026_v6","GENE00026",4,4,"C2",-1.15072828980712,0.000920859561920815,0.000920859561920815,FALSE,0,1
"trait1","t1_GENE00026_v7","GENE00026",0,3,"C1",-2.07944154167984,0.00050238383354458,0.00050238383354458,FALSE,0,1
"trait1","t1_GENE00026_v8","GENE00026",1,0,"C2",0.405465108108164,0.000207812814393167,0.000207812814393167,FALSE,0,1
"trait1","t1_GENE00026_v9","GENE00026",0,0,"C1",0,2.51524351524041e-05,2.51524351524041e-05,FALSE,0,1
"trait1","t1_GENE00026_v10","GENE00026",0,1,"C1",-0.693147180559945,0.000158311997050221,0.000158311997050221,FALSE,0,1
"trait1","t1_GENE00026_v11","GENE00026",0,0,"C1",0,3.61972422567691e-06,3.61972422567691e-06,FALSE,0,1
"trait1","t1_GENE00026_v12","GENE00026",0,0,"C2",0,3.17793789264716e-05,3.17793789264716e-05,FALSE,0,1
"trait1","t1_GENE00026_v13","GENE00026",3,3,"C3",-1.76335999470636,0.000295537664105172,0.000295537664105172,FALSE,0,1
"trait1","t1_GENE00026_v14","GENE00026",0,0,"C3",0,3.06184935363857e-05,3.06184935363857e-05,FALSE,0,1
"trait1","t1_GENE00026_v15","GENE00026",1,4,"C1",-2.36712361413162,0.000865028491567277,0.000865028491567277,FALSE,0,1
"trait1","t1_GENE00027_v1","GENE00027",0,0,"C2",0,6.89316297000869e-08,6.89316297000869e-08,FALSE,0,1
"trait1","t1_GENE00027_v2","GENE00027",0,0,"C1",0,8.1294282671655e-05,8.1294282671655e-05,FALSE,0,1
"trait1","t1_GENE00027_v3","GENE00027",0,0,"C1",0,4.88305358311343e-06,4.88305358311343e-06,FALSE,0,1
"trait1","t1_GENE00027_v4","GENE00027",0,0,"C1",0,1.20584454013975e-05,1.20584454013975e-05,FALSE,0,1
"trait1","t1_GENE00027_v5","GENE00027",0,0,"C1",0,4.64762831310771e-05,4.64762831310771e-05,FALSE,0,1
"trait1","t1_GENE00027_v6","GENE00027",0,1,"C2",-0.693147180559945,0.000155781400517339,0.000155781400517339,FALSE,0,1
"trait1","t1_GENE00027_v7","GENE00027",0,0,"C3",0,8.95746457220554e-06,8.95746457220554e-06,FALSE,0,1
"trait1","t1_GENE00027_v8","GENE00027",0,0,"C1",0,7.96916468134665e-08,7.96916468134665e-08,FALSE,0,1
"trait1","t1_GENE00027_v9","GENE00027",0,0,"C2",0,7.73791301919087e-06,7.73791301919087e-06,FALSE,0,1
"trait1","t1_GENE00027_v10","GENE00027",0,0,"C3",0,5.75355541408037e-08,5.75355541408037e-08,FALSE,0,1
"trait1","t1_GENE00027_v11","GENE00027",2,3,"C1",-1.26851132546351,0.000521549177587948,0.000521549177587948,FALSE,0,1
"trait1","t1_GENE00027_v12","GENE00027",4,5,"C1",-1.84387547036707,0.000415891267937223,0.000415891267937223,FALSE,0,1
"trait1","t1_GENE00027_v13","GENE00027",4,3,"C1",-0.457581109247178,0.000460566016882214,0.000460566016882214,FALSE,0,1
"trait1","t1_GENE00027_v14","GENE00027",11,10,"C1",-2.47135561640964,0.00151094275270989,0.00151094275270989,FALSE,0,1
"trait1","t1_GENE00027_v15","GENE00027",1,0,"C3",0.510825623765991,5.56171677753982e-06,5.56171677753982e-06,FALSE,0,1
"trait1","t1_GENE00028_v1","GENE00028",0,0,"C1",0,2.29863568952137e-05,2.29863568952137e-05,FALSE,0,1
"trait1","t1_GENE00028_v2","GENE00028",0,0,"C2",0,2.6008666037036e-05,2.6008666037036e-05,FALSE,0,1
"trait1","t1_GENE00028_v3","GENE00028",0,1,"C2",-0.693147180559945,0.000343579702969089,0.000343579702969089,FALSE,0,1
